-35.80472928,-32.84445417,0
-35.31456168,-33.11361934,0
-35.31456168,-33.11361934,0
-33.82863793,-33.87674474,0
-33.82863793,-33.87674474,0
-31.58446962,-34.88275911,0
-31.58446962,-34.88275911,0
-28.98648106,-35.83329237,0
-28.98648106,-35.83329237,0
-19.47060048,-37.31089077,0
-19.47060048,-37.31089077,0
-12.62200776,-35.70278768,0
-12.62200776,-35.70278768,0
-9.863484701,-31.36922566,0
-9.863484701,-31.36922566,0
-9.827033997,-31.70843372,0
-9.827033997,-31.70843372,0
-9.896415612,-31.19163053,0
-9.896415612,-31.19163053,0
-9.902354914,-31.16415033,0
-9.902354914,-31.16415033,0
-10.00710655,-30.78539937,0
-10.00710655,-30.78539937,0
-10.08572921,-30.56973679,0
-10.08572921,-30.56973679,0
-10.16284292,-30.38751823,0
-10.16284292,-30.38751823,0
-10.07506713,-30.59691076,0
-10.07506713,-30.59691076,0
-10.36757145,-29.98537498,0
-10.36757145,-29.98537498,0
-10.39033757,-29.94571157,0
-10.39033757,-29.94571157,0
-11.14576865,-28.91322339,0
-11.14576865,-28.91322339,0
-11.58040792,-28.45638639,0
-11.58040792,-28.45638639,0
-11.75892749,-28.28544731,0
-11.75892749,-28.28544731,0
-12.20698041,-27.88839742,0
-12.20698041,-27.88839742,0
-12.99256886,-27.27360023,0
-12.99256886,-27.27360023,0
-13.70217395,-26.7806494,0
-13.70217395,-26.7806494,0
-15.05119577,-25.9512711,0
-15.05119577,-25.9512711,0
-15.82684887,-25.51945099,0
-15.82684887,-25.51945099,0
-15.89786862,-25.48119138,0
-15.89786862,-25.48119138,0
-16.40953519,-25.21106019,0
-16.40953519,-25.21106019,0
-16.59853746,-25.11354725,0
-16.59853746,-25.11354725,0
-16.4968771,-25.165854,0
-16.4968771,-25.165854,0
-16.83320517,-24.99402916,0
-16.83320517,-24.99402916,0
-17.16018339,-24.83017201,0
-17.16018339,-24.83017201,0
-17.32346922,-24.7494345,0
-17.32346922,-24.7494345,0
-17.48591077,-24.66979169,0
-17.48591077,-24.66979169,0
-17.806154,-24.51464503,0
-17.806154,-24.51464503,0
-18.57781828,-24.14986902,0
-18.57781828,-24.14986902,0
-20.86804149,-23.12319271,0
-20.86804149,-23.12319271,0
-23.70659669,-21.91663365,0
-23.70659669,-21.91663365,0
-24.83499321,-21.44563346,0
-24.83499321,-21.44563346,0
-27.65044009,-20.27003773,0
-27.65044009,-20.27003773,0
-30.57351888,-19.02397047,0
-30.57351888,-19.02397047,0
-33.84527343,-17.56685227,0
-33.84527343,-17.56685227,0
-41.13873335,-13.93712015,0
-41.13873335,-13.93712015,0
-45.30680869,-11.53619106,0
-45.30680869,-11.53619106,0
-47.9518917,-9.85484664,0
-47.9518917,-9.85484664,0
-51.15836884,-7.622056695,0
-51.15836884,-7.622056695,0
-53.88434591,-5.528608485,0
-53.88434591,-5.528608485,0
-56.9171704,-2.949152019,0
-56.9171704,-2.949152019,0
-59.75988762,-0.243290638,0
-59.75988762,-0.243290638,0
-62.18933549,2.340228917,0
-62.18933549,2.340228917,0
-63.68497675,4.081212445,0
-63.68497675,4.081212445,0
-64.5865163,5.195381265,0
-64.5865163,5.195381265,0
-65.57781301,6.484090619,0
-65.57781301,6.484090619,0
-66.07007694,7.151270107,0
-66.07007694,7.151270107,0
-67.4493993,9.129880872,0
-67.4493993,9.129880872,0
-67.83154664,9.709765518,0
-67.83154664,9.709765518,0
-68.44697614,10.67631316,0
-68.44697614,10.67631316,0
-68.86064054,11.35051913,0
-68.86064054,11.35051913,0
-69.54810545,12.51939819,0
-69.54810545,12.51939819,0
-69.92718449,13.1924239,0
-69.92718449,13.1924239,0
-70.55895119,14.36482721,0
-70.55895119,14.36482721,0
-71.38798915,16.01475015,0
-71.38798915,16.01475015,0
-72.23766865,17.86746889,0
-72.23766865,17.86746889,0
-72.79253044,19.18881927,0
-72.79253044,19.18881927,0
-73.50809714,21.0625489,0
-73.50809714,21.0625489,0
-74.34743473,23.6020732,0
-74.34743473,23.6020732,0
-74.7728527,25.09827499,0
-74.7728527,25.09827499,0
-75.17048769,26.69286707,0
-75.17048769,26.69286707,0
-75.46594088,28.06059756,0
-75.46594088,28.06059756,0
-75.81254968,29.99856335,0
-75.81254968,29.99856335,0
-76.01220657,31.41419017,0
-76.01220657,31.41419017,0
-76.23729953,33.68634554,0
-76.23729953,33.68634554,0
-76.34823193,36.31017789,0
-76.34823193,36.31017789,0
-76.34305935,37.57767071,0
-76.34305935,37.57767071,0
-76.3191137,38.3888388,0
-76.3191137,38.3888388,0
-76.25331326,39.59100253,0
-76.25331326,39.59100253,0
-76.14995609,40.79706061,0
-76.14995609,40.79706061,0
-75.96329118,42.32480804,0
-75.96329118,42.32480804,0
-75.58200803,44.50873264,0
-75.58200803,44.50873264,0
-75.46275913,45.06209166,0
-75.46275913,45.06209166,0
-75.3927447,45.36789842,0
-75.3927447,45.36789842,0
-75.20055448,46.14779471,0
-75.20055448,46.14779471,0
-75.04517432,46.72548942,0
-75.04517432,46.72548942,0
-74.85337982,47.3860462,0
-74.85337982,47.3860462,0
-74.39506021,48.78327327,0
-74.39506021,48.78327327,0
-74.12535846,49.5127801,0
-74.12535846,49.5127801,0
-73.8390725,50.22792956,0
-73.8390725,50.22792956,0
-73.89970821,50.08105366,0
-73.89970821,50.08105366,0
-73.75277312,50.43300293,0
-73.75277312,50.43300293,0
-73.60189364,50.78091756,0
-73.60189364,50.78091756,0
-73.37859814,51.27285464,0
-73.37859814,51.27285464,0
-73.21839212,51.610277,0
-73.21839212,51.610277,0
-72.97504971,52.10015026,0
-72.97504971,52.10015026,0
-72.71930236,52.58803461,0
-72.71930236,52.58803461,0
-72.4507493,53.0732818,0
-72.4507493,53.0732818,0
-72.16898103,53.55516878,0
-72.16898103,53.55516878,0
-71.5692396,54.49793786,0
-71.5692396,54.49793786,0
-71.11498351,55.14510573,0
-71.11498351,55.14510573,0
-70.97159371,55.33847174,0
-70.97159371,55.33847174,0
-70.82330351,55.53320916,0
-70.82330351,55.53320916,0
-69.68782725,56.86158379,0
-69.68782725,56.86158379,0
-69.2969521,57.25741682,0
-69.2969521,57.25741682,0
-68.6607454,57.83964034,0
-68.6607454,57.83964034,0
-68.42408705,58.03724313,0
-68.42408705,58.03724313,0
-67.96964599,58.38854679,0
-67.96964599,58.38854679,0
-67.43532081,58.75486469,0
-67.43532081,58.75486469,0
-66.07980731,59.45675756,0
-66.07980731,59.45675756,0
-65.03403171,59.76288429,0
-65.03403171,59.76288429,0
-64.26096198,59.83970624,0
-64.26096198,59.83970624,0
-63.85927457,59.82184365,0
-63.85927457,59.82184365,0
-63.46371297,59.76006601,0
-63.46371297,59.76006601,0
-63.08437747,59.65410407,0
-63.08437747,59.65410407,0
-62.13967176,59.13712126,0
-62.13967176,59.13712126,0
-61.18061815,58.02400971,0
-61.18061815,58.02400971,0
-60.78778329,57.23650857,0
-60.78778329,57.23650857,0
-60.60063565,56.73003117,0
-60.60063565,56.73003117,0
-60.56052445,56.60515784,0
-60.56052445,56.60515784,0
-60.52412311,56.4856725,0
-60.52412311,56.4856725,0
-60.39082682,55.98629151,0
-60.39082682,55.98629151,0
-60.24665688,55.28368859,0
-60.24665688,55.28368859,0
-60.2345148,55.21278924,0
-60.2345148,55.21278924,0
-60.24589055,55.279283,0
-60.24589055,55.279283,0
-60.27004843,55.41399753,0
-60.27004843,55.41399753,0
-60.20278499,55.01537385,0
-60.20278499,55.01537385,0
-60.21223928,55.07617965,0
-60.21223928,55.07617965,0
